person_id,keyword,paper_year
857,scientific research,2012
857,systematic review,2012
285,human-computer interaction,2012
285,scientific research,2012
285,systematic review,2012
858,human-computer interaction,2012
858,web application,2012
858,web engineering,2012
136,human-computer interaction,2012
136,web application,2012
136,web engineering,2012
859,human-computer interaction,2012
859,web application,2012
859,web engineering,2012
860,framework,2012
860,tutorial,2012
860,voice user interface,2012
861,framework,2012
861,tutorial,2012
861,voice user interface,2012
862,framework,2012
862,tutorial,2012
862,voice user interface,2012
863,framework,2012
863,tutorial,2012
863,voice user interface,2012
399,br-chi,2012
399,brazilian computing society,2012
399,hci in brazil,2012
399,community,2012
117,br-chi,2012
117,brazilian computing society,2012
117,hci in brazil,2012
117,community,2012
485,br-chi,2012
485,brazilian computing society,2012
485,hci in brazil,2012
485,community,2012
85,interação humano-computador,2012
85,mercado,2012
85,profissão,2012
85,trabalho,2012
755,interação humano-computador,2012
755,mercado,2012
755,profissão,2012
755,trabalho,2012
362,facebook,2012
362,avaliação de ihc,2012
362,privacidade,2012
362,redes sociais,2012
865,facebook,2012
865,avaliação de ihc,2012
865,privacidade,2012
865,redes sociais,2012
866,facebook,2012
866,avaliação de ihc,2012
866,privacidade,2012
866,redes sociais,2012
129,facebook,2012
129,avaliação de ihc,2012
129,privacidade,2012
129,redes sociais,2012
867,facebook,2012
867,controle de privacidade,2012
867,fotos pessoais,2012
867,interface,2012
867,privacidade,2012
867,rede social,2012
868,facebook,2012
868,controle de privacidade,2012
868,fotos pessoais,2012
868,interface,2012
868,privacidade,2012
868,rede social,2012
869,facebook,2012
869,controle de privacidade,2012
869,fotos pessoais,2012
869,interface,2012
869,privacidade,2012
869,rede social,2012
870,facebook,2012
870,controle de privacidade,2012
870,fotos pessoais,2012
870,interface,2012
870,privacidade,2012
870,rede social,2012
871,facebook,2012
871,controle de privacidade,2012
871,fotos pessoais,2012
871,interface,2012
871,privacidade,2012
871,rede social,2012
872,facebook,2012
872,controle de privacidade,2012
872,fotos pessoais,2012
872,interface,2012
872,privacidade,2012
872,rede social,2012
873,avaliação de comunicabilidade,2012
873,facebook,2012
873,privacidade,2012
874,avaliação de comunicabilidade,2012
874,facebook,2012
874,privacidade,2012
875,avaliação de comunicabilidade,2012
875,facebook,2012
875,privacidade,2012
876,avaliação de comunicabilidade,2012
876,facebook,2012
876,privacidade,2012
877,facebook,2012
877,communicability evaluation,2012
877,privacy settings,2012
877,semiotic inspection,2012
877,social networks,2012
878,facebook,2012
878,communicability evaluation,2012
878,privacy settings,2012
878,semiotic inspection,2012
878,social networks,2012
271,facebook,2012
271,communicability evaluation,2012
271,privacy settings,2012
271,semiotic inspection,2012
271,social networks,2012
879,facebook,2012
879,communicability evaluation,2012
879,privacy settings,2012
879,semiotic inspection,2012
879,social networks,2012
813,facebook,2012
813,communicability evaluation,2012
813,privacy settings,2012
813,semiotic inspection,2012
813,social networks,2012
306,facebook,2012
306,accessibility,2012
306,assessment methods,2012
306,emotional factors,2012
306,privacy,2012
306,usability,2012
881,facebook,2012
881,accessibility,2012
881,assessment methods,2012
881,emotional factors,2012
881,privacy,2012
881,usability,2012
497,facebook,2012
497,accessibility,2012
497,assessment methods,2012
497,emotional factors,2012
497,privacy,2012
497,usability,2012
532,facebook,2012
532,accessibility,2012
532,assessment methods,2012
532,emotional factors,2012
532,privacy,2012
532,usability,2012
552,facebook,2012
552,accessibility,2012
552,assessment methods,2012
552,emotional factors,2012
552,privacy,2012
552,usability,2012
174,olpc,2013
174,affect and emotions in design,2013
174,affectibility,2013
174,design for,2013
174,learning technology,2013
174,with and by children,2013
399,olpc,2013
399,affect and emotions in design,2013
399,affectibility,2013
399,design for,2013
399,learning technology,2013
399,with and by children,2013
561,aesthetic experience,2013
561,authorship,2013
561,generative literature,2013
561,poetry,2013
136,aesthetic experience,2013
136,authorship,2013
136,generative literature,2013
136,poetry,2013
883,cream,2013
883,therp,2013
883,wop,2013
883,confiabilidade,2013
883,confiabilidade humana,2013
883,embarcações,2013
883,erro humano,2013
884,cream,2013
884,therp,2013
884,wop,2013
884,confiabilidade,2013
884,confiabilidade humana,2013
884,embarcações,2013
884,erro humano,2013
885,cream,2013
885,therp,2013
885,wop,2013
885,confiabilidade,2013
885,confiabilidade humana,2013
885,embarcações,2013
885,erro humano,2013
563,emoções,2013
563,interação humano-computador,2013
563,revisão sistemática,2013
563,sensores,2013
552,emoções,2013
552,interação humano-computador,2013
552,revisão sistemática,2013
552,sensores,2013
272,emoções,2013
272,interação humano-computador,2013
272,revisão sistemática,2013
272,sensores,2013
886,emoções,2013
886,interação humano-computador,2013
886,revisão sistemática,2013
886,sensores,2013
887,emoções,2013
887,interação humano-computador,2013
887,revisão sistemática,2013
887,sensores,2013
888,emoções,2013
888,interação humano-computador,2013
888,revisão sistemática,2013
888,sensores,2013
889,haptic visualization,2013
889,multivariate data,2013
889,scatter plot,2013
890,haptic visualization,2013
890,multivariate data,2013
890,scatter plot,2013
891,assistive technologies,2013
891,mobile phone,2013
891,visual impaired people,2013
892,assistive technologies,2013
892,mobile phone,2013
892,visual impaired people,2013
893,mobile web framework,2013
893,responsible web design,2013
894,mobile web framework,2013
894,responsible web design,2013
341,mobile web framework,2013
341,responsible web design,2013
895,voiceover,2013
895,accessibility,2013
895,blindness,2013
895,shared-message boards,2013
895,touch screen,2013
895,visual disability,2013
896,voiceover,2013
896,accessibility,2013
896,blindness,2013
896,shared-message boards,2013
896,touch screen,2013
896,visual disability,2013
897,voiceover,2013
897,accessibility,2013
897,blindness,2013
897,shared-message boards,2013
897,touch screen,2013
897,visual disability,2013
898,voiceover,2013
898,accessibility,2013
898,blindness,2013
898,shared-message boards,2013
898,touch screen,2013
898,visual disability,2013
899,voiceover,2013
899,accessibility,2013
899,blindness,2013
899,shared-message boards,2013
899,touch screen,2013
899,visual disability,2013
550,voiceover,2013
550,accessibility,2013
550,blindness,2013
550,shared-message boards,2013
550,touch screen,2013
550,visual disability,2013
900,digital tv,2013
900,ginga,2013
900,interface design,2013
900,media convergence,2013
901,digital tv,2013
901,ginga,2013
901,interface design,2013
901,media convergence,2013
531,digital tv,2013
531,ginga,2013
531,interface design,2013
531,media convergence,2013
902,gamification,2013
902,interaction,2013
902,social network,2013
337,gamification,2013
337,interaction,2013
337,social network,2013
813,gamification,2013
813,interaction,2013
813,social network,2013
342,nui,2013
342,collaborative work,2013
342,geographical information system,2013
832,nui,2013
832,collaborative work,2013
832,geographical information system,2013
905,nui,2013
905,collaborative work,2013
905,geographical information system,2013
906,nui,2013
906,collaborative work,2013
906,geographical information system,2013
831,nui,2013
831,collaborative work,2013
831,geographical information system,2013
908,nui,2013
908,collaborative work,2013
908,geographical information system,2013
7,nui,2013
7,collaborative work,2013
7,geographical information system,2013
909,json,2013
909,augmented reality browser,2013
909,representation model,2013
910,json,2013
910,augmented reality browser,2013
910,representation model,2013
911,ipad application,2013
911,mobile augmented reality,2013
911,perception,2013
911,recognition of 3d models,2013
911,tangible augmented reality,2013
912,ipad application,2013
912,mobile augmented reality,2013
912,perception,2013
912,recognition of 3d models,2013
912,tangible augmented reality,2013
913,ipad application,2013
913,mobile augmented reality,2013
913,perception,2013
913,recognition of 3d models,2013
913,tangible augmented reality,2013
914,customização,2013
914,customization,2013
914,educational games,2013
914,jogos educativos,2013
914,meta-design,2013
469,customização,2013
469,customization,2013
469,educational games,2013
469,jogos educativos,2013
469,meta-design,2013
360,customização,2013
360,customization,2013
360,educational games,2013
360,jogos educativos,2013
360,meta-design,2013
858,aplicações web,2013
858,engenharia web,2013
858,interação humano-computador,2013
136,aplicações web,2013
136,engenharia web,2013
136,interação humano-computador,2013
859,aplicações web,2013
859,engenharia web,2013
859,interação humano-computador,2013
550,incident,2013
550,service delivery,2013
550,summarization,2013
550,visualization,2013
496,incident,2013
496,service delivery,2013
496,summarization,2013
496,visualization,2013
917,incident,2013
917,service delivery,2013
917,summarization,2013
917,visualization,2013
918,incident,2013
918,service delivery,2013
918,summarization,2013
918,visualization,2013
898,incident,2013
898,service delivery,2013
898,summarization,2013
898,visualization,2013
920,incident,2013
920,service delivery,2013
920,summarization,2013
920,visualization,2013
921,incident,2013
921,service delivery,2013
921,summarization,2013
921,visualization,2013
922,design,2013
922,human factors,2013
922,verification,2013
923,design,2013
923,human factors,2013
923,verification,2013
924,design,2013
924,human factors,2013
924,verification,2013
925,cross-platform development,2013
925,mobile applications,2013
925,usability,2013
926,cross-platform development,2013
926,mobile applications,2013
926,usability,2013
927,cross-platform development,2013
927,mobile applications,2013
927,usability,2013
928,cross-platform development,2013
928,mobile applications,2013
928,usability,2013
929,cross-platform development,2013
929,mobile applications,2013
929,usability,2013
930,dtmf,2013
930,ura,2013
930,observação direta,2013
930,reconhecimento de voz,2013
931,dtmf,2013
931,ura,2013
931,observação direta,2013
931,reconhecimento de voz,2013
932,colaboração,2013
932,desenvolvimento centrado no usuário,2013
932,fatores humanos,2013
933,colaboração,2013
933,desenvolvimento centrado no usuário,2013
933,fatores humanos,2013
343,colaboração,2013
343,desenvolvimento centrado no usuário,2013
343,fatores humanos,2013
934,drag-and-drop,2013
934,multimedia content sharing,2013
934,natural user interfaces,2013
935,drag-and-drop,2013
935,multimedia content sharing,2013
935,natural user interfaces,2013
936,drag-and-drop,2013
936,multimedia content sharing,2013
936,natural user interfaces,2013
937,acessibilidade,2013
937,blico,2013
937,concurso pú trabalho,2013
937,websites,2013
552,acessibilidade,2013
552,blico,2013
552,concurso pú trabalho,2013
552,websites,2013
938,educational software,2013
938,mobile devices,2013
938,portability,2013
938,usability,2013
209,educational software,2013
209,mobile devices,2013
209,portability,2013
209,usability,2013
44,educational software,2013
44,mobile devices,2013
44,portability,2013
